method,episode,query_id,problem_sha256,response_tokens,optimizer_step,episode_seconds,style_error_sum,style_token_count,style_error_per_token,task_error_sum,task_token_count,task_error_per_token,other_error_sum,other_token_count,other_error_per_token,psr,alpha,achieved_kl,mean_teacher_student_kl,partition_version,error_definition
trsd,54,deepmath:00765d46d60d516368b3882f1790d110b557b285c44e4de4bc77151a88178d01,00765d46d60d516368b3882f1790d110b557b285c44e4de4bc77151a88178d01,10033,True,333.3371936730109,9.099266052246094,104,0.0874929428100586,7.749784469604492,2184,0.0035484361124562694,205.74178314208984,7745,0.026564465221703012,24.656761468221827,0.578125,0.003927125999581288,0.004109337394204012,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,55,deepmath:0076d82cd80345e2fef2aa0e8075b95dc5aa7fc14bfd5309ea5a9e82b0c997de,0076d82cd80345e2fef2aa0e8075b95dc5aa7fc14bfd5309ea5a9e82b0c997de,4857,True,164.0738761019893,4.504032135009766,46,0.09791374206542969,11.694732666015625,1525,0.007668677158043033,74.72377586364746,3286,0.022740041346210427,12.768009403386628,0.546875,0.0038076696584922725,0.004320504673443534,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,56,deepmath:0078489488852fcf62ea236485cfb162411bdbaa4dfa7917c982e26b6f956d74,0078489488852fcf62ea236485cfb162411bdbaa4dfa7917c982e26b6f956d74,3235,True,109.41895692795515,1.4278564453125,36,0.039662679036458336,8.092985153198242,1390,0.005822291477121037,39.802040100097656,1809,0.022002233333387317,6.812211170174949,0.453125,0.0037709207895861067,0.003848494035141453,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,57,deepmath:00792ef532c63549590ae6ba78dbff2fd1b98206fb3b7db8a0481c3e4dc68005,00792ef532c63549590ae6ba78dbff2fd1b98206fb3b7db8a0481c3e4dc68005,4653,True,157.74296045396477,5.314388275146484,82,0.06480961311154249,2.662820816040039,190,0.014014846400210732,100.7050552368164,4381,0.022986773621733944,4.624354149936883,0.46875,0.0037544242414817384,0.004147373102229051,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,58,deepmath:007bd5213ed53954fc9cea10022b7c2eeedd93a590a6b87867dd71396df24547,007bd5213ed53954fc9cea10022b7c2eeedd93a590a6b87867dd71396df24547,10099,True,334.8484642490512,0.7047882080078125,8,0.08809852600097656,11.261421203613281,4392,0.0025640758660321677,91.21046829223633,5699,0.016004644374844064,34.35878289253058,1.0,0.0037293342234602047,0.0035902935234691726,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,59,deepmath:007ebc494c1ba6694022a6ae814c36264169fc2670594568135ed0ecbceb69e6,007ebc494c1ba6694022a6ae814c36264169fc2670594568135ed0ecbceb69e6,2845,True,98.21460105897859,2.759462356567383,46,0.05998831209929093,2.9936599731445312,524,0.00571309155180254,51.53964424133301,2275,0.022654788677509013,10.500148922060244,0.515625,0.0038807138473266876,0.004116624555761659,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,60,deepmath:007f22293e9b6868f90b4c24378641097b6637f2d463c8c3e69540a9a12d779d,007f22293e9b6868f90b4c24378641097b6637f2d463c8c3e69540a9a12d779d,4989,True,169.822581044049,3.984233856201172,90,0.04426926506890191,2.3410415649414062,303,0.007726209785285169,115.04839706420898,4596,0.025032288308139465,5.729751883415623,0.40625,0.0039021307873203796,0.004371536168719514,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,61,deepmath:0081b6f03c24a7151ca8a2b8dbbd8b75f6227f8068a3c43d88a3e7227583aa8c,0081b6f03c24a7151ca8a2b8dbbd8b75f6227f8068a3c43d88a3e7227583aa8c,3407,True,117.36674014700111,2.686002731323242,50,0.05372005462646484,1.9843502044677734,182,0.010903023101471282,77.28797721862793,3175,0.024342669990119033,4.927078859368437,0.4375,0.003790677014748162,0.0043216942603685376,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,62,deepmath:0086c010b9d632e4f89d32600eb4f1403cb9e9e260fcaf3d01d216fae135540f,0086c010b9d632e4f89d32600eb4f1403cb9e9e260fcaf3d01d216fae135540f,3618,True,124.15537958289497,2.6438751220703125,44,0.06008807095614346,3.260753631591797,210,0.015527398245675223,73.58127403259277,3364,0.02187314923679928,3.8698093528244195,0.640625,0.0038874238101902457,0.003927585493563172,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,63,deepmath:0087f799089ae3e7e95c866954aaf8445958600cfd429f972e0229473c455471,0087f799089ae3e7e95c866954aaf8445958600cfd429f972e0229473c455471,2847,True,98.19960775692016,2.449565887451172,24,0.1020652453104655,4.650726318359375,810,0.0057416374300733024,41.940290451049805,2013,0.020834719548459914,17.776330629285738,0.484375,0.003920905062722646,0.0038523485938971036,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,64,deepmath:008bf863b4040bc64f4359e5b0b35ddec9723395cfa59765a88a066679c8357b,008bf863b4040bc64f4359e5b0b35ddec9723395cfa59765a88a066679c8357b,1796,True,62.600774846971035,0.6567230224609375,18,0.036484612358940974,2.858877182006836,419,0.006823095899777651,26.89116096496582,1359,0.01978746207870921,5.347222565071952,0.4375,0.0038102801190689206,0.003852095303902473,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
